txt,label
อยากทราบว่า รร รับสมัครนักเรียนกลางคลันไหมค่ะ เทอม2ว่าจะย้ายไปคะ ชั้น ป.4คะ,4
"ขอสอบถามหน่อยครับ สีกางเกงของโรงเรียนเขาเรียกว่าสีอะไรนะครับ พอดีจะซื้อไปให้หลานแต่ไม่แน่ใจว่า
เรียกสีนี้ว่าอะไร",3
ตรวจเครื่องแต่งกายและทรงผมนักเรียนวันที่เท่าไหร่คะ,3
วันที่ตรวจเครื่องกายตรวจไม่ผ่าน จะต้องทำยังไงคะ,3
ขอรทาบเรื่องการปักชุดนักเรียนหน่อยค่ะ,3
ปักตรา รร.ข้างไหนคะ,3
ขออนุญาติสอบถามค่ะ การปักชุดนักเรียนตรา รร.ต้องอยู่ข้างไหนคะ,3
ทางฝ่ายปกครองจะทำหนังสือแจ้ง ผปค นร ที่ขับขี่มอเตอร์ไซด์ มา รร เมื่อไหร่คะ,3
วันนี้ลูกอาจจะไป รร สาย จะตัดคะแนนความประพฤติเท่าไหร่คะ,3
อยากให้ลูกเรียน รด ต้องอยู่ชั้นไหนคะ,3
ขอทราบเอกสารในการสมัคร รด หน่อยค่ะ,3
ขออนุุญาติสอบถามค่ะ รูปถ่ายที่ใช้สมัคร รด.ต้องมีขนาดเท่าไหร่คะ,3
ส่งเอกสารการสมัครนักศึกษาวิชาทหารได้ถึงเมื่อไหร่ครับ,3
ขออสอบถามครับสำเนา ปพ.1 ที่จะต้องยื่นสมัคร รด.ต้องใช้หน้าหลังใช่ไหมครับ,3
มีตัวอย่างการปักชุดนักเรียนไหมคะ,3
สมัคร รด.ได้ช่วงไหนคะ,3
ขอรายละเอียดการสมัคร รด หน่อยค่ะ,3
นักเรียนชายไว้ทรงนักเรียนได้อย่างเดียวเหรอคะ ไว้รองทรงได้มั้ยคะ,3
ม.ปลาย ไว้รองทรงต่ำแล้วไหมคะ,3
ขอระเบียบการแต่งกาย ม.ต้นหน่อยค่ะ,3
ตอนนี้สามารถเข้าไปรับลูกได้มั้ยคะ,3
สวัสดีครับลูกมาบอกผมว่าโดนเพื่อนแกล้งทางโรงเรียนจัดการยังไงได้บ้างครับ,3
