txt,label
ชำระค่าเทอมทุกระดับชั้นเลยใช่ไหมครับเบอร์บัญชีเบอร์นี้,4  
สามารถไปชำระที่การเงินวันนี้ได้ไหมคะ,4  
วันที่ 8-9 พค. ยังมีรับชำระที่โรงเรียนอยู่หรือไม่ครับ,4  
ใบเสร็จมาเบิกได้เมื่อไรครับ,4  
สามารถชำระค่าเทอมได้ช่องทางเดียวเหรอคะ,4  
"แล้วจะขอใบเสร๊จไปเบิกต้องทำไงคับ
",4  
ผ่อนค่าเทอมมีค่าธรรมเนียมในการใช้บัตรไหมคะ,4  
ขอใบเสร็จมาเบิกได้ที่ไหนคะ,4  
ขอเลขบัญชีในการจ่ายค่าเทอมหน่อยค่ะ,4  
ชำระค่าเทอมเรียบร้อยแล้ว แจ้งสลิปได้ที่ไหนคะ,4  
จ่าค่าเทอมล่าช้าแต่ไม่เกินวันที่4 ธันวาคมได้ไหมค่ะ,4,,                    ,,,,
อยากทราบว่า รร รับสมัครนักเรียนกลางคลันไหมค่ะ เทอม2ว่าจะย้ายไปคะ ชั้น ป.4คะ,4  
"ขอสอบถามหน่อยครับ สีกางเกงของโรงเรียนเขาเรียกว่าสีอะไรนะครับ พอดีจะซื้อไปให้หลานแต่ไม่แน่ใจว่า
เรียกสีนี้ว่าอะไร",3  
ตรวจเครื่องแต่งกายและทรงผมนักเรียนวันที่เท่าไหร่คะ,3  
วันที่ตรวจเครื่องกายตรวจไม่ผ่าน จะต้องทำยังไงคะ,3,  
ขอรทาบเรื่องการปักชุดนักเรียนหน่อยค่ะ,3  
ปักตรา รร.ข้างไหนคะ,3  
ขออนุญาติสอบถามค่ะ การปักชุดนักเรียนตรา รร.ต้องอยู่ข้างไหนคะ,3  
ทางฝ่ายปกครองจะทำหนังสือแจ้ง ผปค นร ที่ขับขี่มอเตอร์ไซด์ มา รร เมื่อไหร่คะ,3  
วันนี้ลูกอาจจะไป รร สาย จะตัดคะแนนความประพฤติเท่าไหร่คะ,3  
อยากให้ลูกเรียน รด ต้องอยู่ชั้นไหนคะ,3  
ขอทราบเอกสารในการสมัคร รด หน่อยค่ะ,3  
ขออนุุญาติสอบถามค่ะ รูปถ่ายที่ใช้สมัคร รด.ต้องมีขนาดเท่าไหร่คะ,3  
