,txt,label
440,ควรปรับปรุงแก้ไข้อลุ้มอร่วยบ้างกรณีฝนฟ้าตก ฝากไว้ให้คิดด้วยคับ,0
441,ฝนตกส่งลูกลำบากมาก น่าจะปรับปรุงใหม่นะครับ,0
442,"เจอปัญหารถติด ก็พอทน แต่น้ำท่วมในรร.ขนาดนี้ บอกเลยว่าขอบาย สงสารลูก 
หากต้องเดินลุยน้ำเรียน ไม่ไหวจริงๆ",0
443,ควรแก้ให้เปิดประตูทุกด้านเพราะตอนเช้ามันติดหนักมากหน้ารร.เพราะการป้องกันแค่นี้ไม่ช่วยอะไรเลย,0
444,"คิดได้แย่มากให้รถเข้าออกทางเดียว รถทางตรงเขาก็ไปไม่ได้ ติดรถ ผปค. รอเลี้ยวเขาซอยข้างสนามกอล์ฟ แทนที่จะเปิดอีกประตูด้านวัด ให้เข้าออกได้อีกทาง
",0
445,นี่ก็ผ่านมาหลายเดือนล่ะจนจะเปิดเต็มทุกชั้นล่ะ รร.ก็ยังใช้วิธีเดิมๆ ห่วยมาก !!!,0
446,"ที่จอดรถที่ทำอยู่ไม่เพียงพอแน่นอน ติดสนั่นทั้งอำเภอปากเกร็ดแน่ๆ พิจารณา
อีกทีค่ะ !!",0
447,รร ควรจะแก้ไขการจราจร ช่วยฟังเสียงของผู้ปกครองหน่อยเถอะค่ะ มันติดมาก,0
448,พวกเขาอยู่เเต่ห้องเเอร์รอเงินอย่างเดียวละครับพวกนี้ไม่เคยลงมาดูอะไรสักอย่าง,0
449,แนวทางเดิมที่ทำอยู่จะทำให้การจราจรติดขัดหนักหนาสาหัส ฝากพิจารณาด้วยค่ะ,0
450,อย่าเอาแต่นั่งห้องแอร์​ ผู้ปกครองทุกคนเค้าเบื่อพวกท่านเต็มทนแล้วครับ,0
451,มองภาพรวมๆซิคะท่านผู้บริหาร. ส่วนน้อยที่เป็นแบบนั้น ผปค.ส่วนใหญ่ได้รับผลกระทบจากการจัดจราจรของรร.นี้,0
452,รถมันก็ติดเป็นคอขวดเลยครับ บริหารจัดการแย่มาก,0
